Time,No,Operator,Machine,Sample,Concentration,Solvent,Temperature,TDS,Conductivity
2023-08-11T00:57:27+05:30,3490,2,1,4.2,61,100,29.44,432.05,675.09
2023-08-11T00:57:48+05:30,3491,2,1,4.2,61,100,29.44,428.26,669.16
2023-08-11T00:58:08+05:30,3492,2,1,4.2,61,100,29.44,428.26,669.16
2023-08-11T00:58:29+05:30,3493,2,1,4.2,61,100,29.44,430.16,672.12
2023-08-11T00:58:50+05:30,3494,2,1,4.2,61,100,29.44,430.16,672.12
2023-08-11T00:59:11+05:30,3495,2,1,4.2,61,100,29.5,427.77,668.39
2023-08-11T00:59:31+05:30,3496,2,1,4.2,61,100,29.5,429.66,671.35
2023-08-11T00:59:52+05:30,3497,2,1,4.2,61,100,29.44,430.16,672.12
2023-08-11T01:00:13+05:30,3498,2,1,4.2,61,100,29.5,429.66,671.35
2023-08-11T01:00:33+05:30,3499,2,1,4.2,61,100,29.44,432.05,675.09
2023-08-11T01:00:54+05:30,3500,2,1,4.2,61,100,29.44,432.05,675.09
2023-08-11T16:25:14+05:30,3501,2,1,4.2,62,100,29.44,437.78,684.04
2023-08-11T16:25:30+05:30,3502,2,1,4.2,62,100,29.44,439.7,687.04
2023-08-11T16:25:50+05:30,3503,2,1,4.2,62,100,29.44,439.7,687.04
2023-08-11T16:26:11+05:30,3504,2,1,4.2,62,100,29.44,439.7,687.04
2023-08-11T16:26:32+05:30,3505,2,1,4.2,62,100,29.44,439.7,687.04
2023-08-11T16:26:52+05:30,3506,2,1,4.2,62,100,29.44,439.7,687.04
2023-08-11T16:27:13+05:30,3507,2,1,4.2,62,100,29.44,439.7,687.04
2023-08-11T16:27:34+05:30,3508,2,1,4.2,62,100,29.37,440.21,687.83
2023-08-11T16:27:54+05:30,3509,2,1,4.2,62,100,29.37,438.29,684.82
2023-08-11T16:28:15+05:30,3510,2,1,4.2,62,100,29.37,440.21,687.83
2023-08-11T16:28:36+05:30,3511,2,1,4.2,62,100,29.37,440.21,687.83
2023-08-11T16:28:56+05:30,3512,2,1,4.2,62,100,29.37,438.29,684.82
2023-08-11T16:29:17+05:30,3513,2,1,4.2,62,100,29.37,438.29,684.82
2023-08-11T16:29:38+05:30,3514,2,1,4.2,62,100,29.37,438.29,684.82
2023-08-11T16:29:58+05:30,3515,2,1,4.2,62,100,29.37,438.29,684.82
2023-08-11T16:30:45+05:30,3516,2,1,4.2,62,100,29.37,438.29,684.82
2023-08-11T16:31:02+05:30,3517,2,1,4.2,62,100,29.37,438.29,684.82
2023-08-11T16:31:24+05:30,3518,2,1,4.2,62,100,29.31,438.79,685.61
2023-08-11T16:31:42+05:30,3519,2,1,4.2,62,100,29.37,438.29,684.82
2023-08-11T16:32:02+05:30,3520,2,1,4.2,62,100,29.31,438.79,685.61
2023-08-11T16:32:44+05:30,3521,2,1,4.2,62,100,29.31,438.79,685.61
2023-08-11T16:33:05+05:30,3522,2,1,4.2,62,100,29.31,438.79,685.61
2023-08-11T16:33:25+05:30,3523,2,1,4.2,62,100,29.31,438.79,685.61
2023-08-11T16:33:48+05:30,3524,2,1,4.2,62,100,29.31,438.79,685.61
2023-08-11T16:34:06+05:30,3525,2,1,4.2,62,100,29.31,438.79,685.61
2023-08-11T16:34:27+05:30,3526,2,1,4.2,62,100,29.31,438.79,685.61
2023-08-11T16:34:48+05:30,3527,2,1,4.2,62,100,29.31,438.79,685.61
2023-08-11T16:35:11+05:30,3528,2,1,4.2,62,100,29.31,436.87,682.61
2023-08-11T16:35:32+05:30,3529,2,1,4.2,62,100,29.31,436.87,682.61
2023-08-11T16:35:50+05:30,3530,2,1,4.2,62,100,29.31,438.79,685.61
2023-08-11T16:36:10+05:30,3531,2,1,4.2,62,100,29.25,439.3,686.4
2023-08-11T16:36:31+05:30,3532,2,1,4.2,62,100,29.25,439.3,686.4
2023-08-11T16:36:52+05:30,3533,2,1,4.2,62,100,29.31,438.79,685.61
2023-08-11T16:37:13+05:30,3534,2,1,4.2,62,100,29.25,439.3,686.4
2023-08-11T16:37:33+05:30,3535,2,1,4.2,62,100,29.25,437.38,683.4
2023-08-11T16:37:54+05:30,3536,2,1,4.2,62,100,29.25,439.3,686.4
2023-08-11T16:38:15+05:30,3537,2,1,4.2,62,100,29.25,439.3,686.4
2023-08-11T16:38:35+05:30,3538,2,1,4.2,62,100,29.25,439.3,686.4
2023-08-11T16:38:56+05:30,3539,2,1,4.2,62,100,29.25,437.38,683.4
2023-08-11T16:39:17+05:30,3540,2,1,4.2,62,100,29.25,439.3,686.4
2023-08-11T16:39:38+05:30,3541,2,1,4.2,62,100,29.25,439.3,686.4
2023-08-11T16:39:58+05:30,3542,2,1,4.2,62,100,29.25,439.3,686.4
2023-08-11T16:40:19+05:30,3543,2,1,4.2,62,100,29.25,439.3,686.4
2023-08-11T16:40:39+05:30,3544,2,1,4.2,62,100,29.19,439.8,687.19
2023-08-11T16:41:01+05:30,3545,2,1,4.2,62,100,29.19,439.8,687.19
2023-08-11T16:41:26+05:30,3546,2,1,4.2,62,100,29.19,439.8,687.19
2023-08-11T16:41:42+05:30,3547,2,1,4.2,62,100,29.19,437.88,684.19
2023-08-11T16:42:02+05:30,3548,2,1,4.2,62,100,29.19,437.88,684.19
2023-08-11T16:42:23+05:30,3549,2,1,4.2,62,100,29.19,439.8,687.19
2023-08-11T16:42:44+05:30,3550,2,1,4.2,62,100,29.19,439.8,687.19
2023-08-11T16:43:04+05:30,3551,2,1,4.2,62,100,29.19,439.8,687.19
2023-08-11T16:43:25+05:30,3552,2,1,4.2,62,100,29.19,439.8,687.19
2023-08-11T16:43:46+05:30,3553,2,1,4.2,62,100,29.19,439.8,687.19
2023-08-11T16:44:06+05:30,3554,2,1,4.2,62,100,29.19,439.8,687.19
2023-08-11T16:44:27+05:30,3555,2,1,4.2,62,100,29.19,437.88,684.19
2023-08-11T16:44:48+05:30,3556,2,1,4.2,62,100,29.19,437.88,684.19
2023-08-11T16:45:08+05:30,3557,2,1,4.2,62,100,29.19,439.8,687.19
2023-08-11T16:45:29+05:30,3558,2,1,4.2,62,100,29.19,437.88,684.19
2023-08-11T16:45:50+05:30,3559,2,1,4.2,62,100,29.19,439.8,687.19
2023-08-11T16:46:11+05:30,3560,2,1,4.2,62,100,29.19,437.88,684.19
2023-08-11T16:46:35+05:30,3561,2,1,4.2,62,100,29.19,439.8,687.19
2023-08-11T16:46:52+05:30,3562,2,1,4.2,62,100,29.12,440.31,687.99
2023-08-11T16:47:13+05:30,3563,2,1,4.2,62,100,29.19,437.88,684.19
2023-08-11T16:47:33+05:30,3564,2,1,4.2,62,100,29.12,438.39,684.98
2023-08-11T16:47:54+05:30,3565,2,1,4.2,62,100,29.19,439.8,687.19
2023-08-11T16:48:15+05:30,3566,2,1,4.2,62,100,29.19,439.8,687.19
2023-08-11T16:48:35+05:30,3567,2,1,4.2,62,100,29.19,439.8,687.19
2023-08-11T16:48:56+05:30,3568,2,1,4.2,62,100,29.19,439.8,687.19
2023-08-11T16:49:17+05:30,3569,2,1,4.2,62,100,29.12,438.39,684.98
2023-08-11T16:49:37+05:30,3570,2,1,4.2,62,100,29.12,438.39,684.98
2023-08-11T16:49:59+05:30,3571,2,1,4.2,62,100,29.12,440.31,687.99
2023-08-11T16:50:19+05:30,3572,2,1,4.2,62,100,29.12,440.31,687.99
2023-08-11T16:50:40+05:30,3573,2,1,4.2,62,100,29.12,438.39,684.98
2023-08-11T16:51:00+05:30,3574,2,1,4.2,62,100,29.12,440.31,687.99
2023-08-11T16:51:21+05:30,3575,2,1,4.2,62,100,29.12,438.39,684.98
2023-08-11T16:51:42+05:30,3576,2,1,4.2,62,100,29.12,440.31,687.99
2023-08-11T16:52:03+05:30,3577,2,1,4.2,62,100,29.12,438.39,684.98
2023-08-11T16:52:23+05:30,3578,2,1,4.2,62,100,29.12,440.31,687.99
2023-08-11T16:52:44+05:30,3579,2,1,4.2,62,100,29.12,438.39,684.98
2023-08-11T16:53:05+05:30,3580,2,1,4.2,62,100,29.12,438.39,684.98
2023-08-11T16:53:25+05:30,3581,2,1,4.2,62,100,29.12,440.31,687.99
2023-08-11T16:53:45+05:30,3582,2,1,4.2,62,100,29.12,438.39,684.98
2023-08-11T16:54:08+05:30,3583,2,1,4.2,62,100,29.12,440.31,687.99
2023-08-11T16:54:27+05:30,3584,2,1,4.2,62,100,29.12,440.31,687.99
2023-08-11T16:54:48+05:30,3585,2,1,4.2,62,100,29.12,438.39,684.98
2023-08-11T16:55:09+05:30,3586,2,1,4.2,62,100,29.12,438.39,684.98
2023-08-11T16:55:29+05:30,3587,2,1,4.2,62,100,29.12,438.39,684.98
2023-08-11T16:55:50+05:30,3588,2,1,4.2,62,100,29.12,438.39,684.98
2023-08-11T16:56:11+05:30,3589,2,1,4.2,62,100,29.12,438.39,684.98
2023-08-11T16:56:31+05:30,3590,2,1,4.2,62,100,29.12,438.39,684.98
2023-08-11T16:56:52+05:30,3591,2,1,4.2,62,100,29.12,438.39,684.98
2023-08-11T16:57:13+05:30,3592,2,1,4.2,62,100,29.12,438.39,684.98
2023-08-11T16:57:33+05:30,3593,2,1,4.2,62,100,29.12,438.39,684.98
2023-08-11T16:57:54+05:30,3594,2,1,4.2,62,100,29.12,438.39,684.98
2023-08-11T16:58:15+05:30,3595,2,1,4.2,62,100,29.06,438.89,685.77
2023-08-11T16:58:35+05:30,3596,2,1,4.2,62,100,29.12,440.31,687.99
2023-08-11T16:58:56+05:30,3597,2,1,4.2,62,100,29.12,438.39,684.98
2023-08-11T16:59:17+05:30,3598,2,1,4.2,62,100,29.12,438.39,684.98
2023-08-11T16:59:37+05:30,3599,2,1,4.2,62,100,29.12,438.39,684.98
2023-08-11T16:59:58+05:30,3600,2,1,4.2,62,100,29.06,438.89,685.77
2023-08-11T17:00:19+05:30,3601,2,1,4.2,62,100,29.06,438.89,685.77
2023-08-11T17:00:40+05:30,3602,2,1,4.2,62,100,29.06,438.89,685.77
2023-08-11T17:01:00+05:30,3603,2,1,4.2,62,100,29.12,438.39,684.98
2023-08-11T17:01:21+05:30,3604,2,1,4.2,62,100,29.06,438.89,685.77
2023-08-11T17:01:41+05:30,3605,2,1,4.2,62,100,29.06,438.89,685.77
2023-08-11T17:02:02+05:30,3606,2,1,4.2,62,100,29.06,438.89,685.77
2023-08-11T17:02:23+05:30,3607,2,1,4.2,62,100,29.06,438.89,685.77
2023-08-11T17:02:44+05:30,3608,2,1,4.2,62,100,29.06,438.89,685.77
2023-08-11T17:03:04+05:30,3609,2,1,4.2,62,100,29.12,438.39,684.98
2023-08-11T17:03:25+05:30,3610,2,1,4.2,62,100,29.06,436.97,682.76
2023-08-11T17:03:46+05:30,3611,2,1,4.2,62,100,29.06,438.89,685.77
2023-08-11T17:04:06+05:30,3612,2,1,4.2,62,100,29.06,438.89,685.77
2023-08-11T17:04:27+05:30,3613,2,1,4.2,62,100,29.06,438.89,685.77
2023-08-11T17:04:48+05:30,3614,2,1,4.2,62,100,29.06,438.89,685.77
2023-08-11T17:05:09+05:30,3615,2,1,4.2,62,100,29.06,438.89,685.77
2023-08-11T17:05:29+05:30,3616,2,1,4.2,62,100,29.06,438.89,685.77
2023-08-11T17:05:50+05:30,3617,2,1,4.2,62,100,29.06,438.89,685.77
2023-08-11T17:06:11+05:30,3618,2,1,4.2,62,100,29.06,438.89,685.77
2023-08-11T17:06:31+05:30,3619,2,1,4.2,62,100,29.06,438.89,685.77
2023-08-11T17:06:52+05:30,3620,2,1,4.2,62,100,29.06,438.89,685.77
2023-08-11T17:07:13+05:30,3621,2,1,4.2,62,100,29.06,438.89,685.77
2023-08-11T17:07:33+05:30,3622,2,1,4.2,62,100,29.06,438.89,685.77
2023-08-11T17:07:54+05:30,3623,2,1,4.2,62,100,29.06,438.89,685.77
2023-08-11T17:08:15+05:30,3624,2,1,4.2,62,100,29.06,436.97,682.76
2023-08-11T17:08:36+05:30,3625,2,1,4.2,62,100,29.06,438.89,685.77
2023-08-11T17:08:56+05:30,3626,2,1,4.2,62,100,29.06,438.89,685.77
2023-08-11T17:09:17+05:30,3627,2,1,4.2,62,100,29.06,438.89,685.77
2023-08-11T17:09:38+05:30,3628,2,1,4.2,62,100,29.06,438.89,685.77
2023-08-11T17:09:58+05:30,3629,2,1,4.2,62,100,29.06,438.89,685.77
2023-08-11T17:10:19+05:30,3630,2,1,4.2,62,100,29.06,438.89,685.77
2023-08-11T17:10:40+05:30,3631,2,1,4.2,62,100,29.06,438.89,685.77
2023-08-11T17:11:00+05:30,3632,2,1,4.2,62,100,29.06,438.89,685.77
2023-08-11T17:11:21+05:30,3633,2,1,4.2,62,100,29.06,440.82,688.78
2023-08-11T17:11:42+05:30,3634,2,1,4.2,62,100,29.06,438.89,685.77
2023-08-11T17:12:02+05:30,3635,2,1,4.2,62,100,29.06,438.89,685.77
2023-08-11T17:12:23+05:30,3636,2,1,4.2,62,100,29.06,438.89,685.77
2023-08-11T17:12:44+05:30,3637,2,1,4.2,62,100,29.06,438.89,685.77
2023-08-11T17:13:04+05:30,3638,2,1,4.2,62,100,29.06,438.89,685.77
2023-08-11T17:13:25+05:30,3639,2,1,4.2,62,100,29.06,438.89,685.77
2023-08-11T17:13:46+05:30,3640,2,1,4.2,62,100,29.06,438.89,685.77
2023-08-11T17:14:06+05:30,3641,2,1,4.2,62,100,29.06,438.89,685.77
2023-08-11T17:14:27+05:30,3642,2,1,4.2,62,100,29.06,438.89,685.77
2023-08-11T17:14:48+05:30,3643,2,1,4.2,62,100,29.12,438.39,684.98
2023-08-11T17:15:08+05:30,3644,2,1,4.2,62,100,29.06,438.89,685.77
2023-08-11T17:15:29+05:30,3645,2,1,4.2,62,100,29.06,438.89,685.77
2023-08-11T17:15:51+05:30,3646,2,1,4.2,62,100,29.06,438.89,685.77
2023-08-11T17:16:10+05:30,3647,2,1,4.2,62,100,29.06,438.89,685.77
2023-08-11T17:16:31+05:30,3648,2,1,4.2,62,100,29.06,438.89,685.77
2023-08-11T17:16:53+05:30,3649,2,1,4.2,62,100,29.06,438.89,685.77
2023-08-11T17:17:13+05:30,3650,2,1,4.2,62,100,29.06,438.89,685.77
2023-08-11T17:17:33+05:30,3651,2,1,4.2,62,100,29.06,438.89,685.77
2023-08-11T17:17:54+05:30,3652,2,1,4.2,62,100,29.06,438.89,685.77
2023-08-11T17:18:15+05:30,3653,2,1,4.2,62,100,29.06,438.89,685.77
2023-08-11T17:18:35+05:30,3654,2,1,4.2,62,100,29.06,438.89,685.77
2023-08-11T17:18:56+05:30,3655,2,1,4.2,62,100,29.06,438.89,685.77
2023-08-11T17:19:17+05:30,3656,2,1,4.2,62,100,29.06,438.89,685.77
2023-08-11T17:19:37+05:30,3657,2,1,4.2,62,100,29.06,438.89,685.77
2023-08-11T17:19:58+05:30,3658,2,1,4.2,62,100,29.06,438.89,685.77
2023-08-11T17:20:19+05:30,3659,2,1,4.2,62,100,29.06,438.89,685.77
2023-08-11T17:20:39+05:30,3660,2,1,4.2,62,100,29.06,438.89,685.77
2023-08-11T17:21:00+05:30,3661,2,1,4.2,62,100,29.06,438.89,685.77
2023-08-11T17:21:21+05:30,3662,2,1,4.2,62,100,29.06,438.89,685.77
2023-08-11T17:21:41+05:30,3663,2,1,4.2,62,100,29.06,438.89,685.77
2023-08-11T17:22:02+05:30,3664,2,1,4.2,62,100,29.06,438.89,685.77
2023-08-11T17:22:23+05:30,3665,2,1,4.2,62,100,29.06,436.97,682.76
2023-08-11T17:22:44+05:30,3666,2,1,4.2,62,100,29.06,438.89,685.77
2023-08-11T17:23:04+05:30,3667,2,1,4.2,62,100,29.06,438.89,685.77
2023-08-11T17:23:25+05:30,3668,2,1,4.2,62,100,29.06,438.89,685.77
2023-08-11T17:23:46+05:30,3669,2,1,4.2,62,100,29.06,436.97,682.76
2023-08-11T17:24:06+05:30,3670,2,1,4.2,62,100,29.06,438.89,685.77
2023-08-11T17:24:27+05:30,3671,2,1,4.2,62,100,29.06,438.89,685.77
2023-08-11T17:24:48+05:30,3672,2,1,4.2,62,100,29.06,438.89,685.77
2023-08-11T17:25:08+05:30,3673,2,1,4.2,62,100,29.06,438.89,685.77
2023-08-11T17:25:29+05:30,3674,2,1,4.2,62,100,29.06,438.89,685.77
2023-08-11T17:25:50+05:30,3675,2,1,4.2,62,100,29.06,438.89,685.77
2023-08-11T17:26:10+05:30,3676,2,1,4.2,62,100,29.06,438.89,685.77
2023-08-11T17:26:31+05:30,3677,2,1,4.2,62,100,29.06,438.89,685.77
2023-08-11T17:26:52+05:30,3678,2,1,4.2,62,100,29.06,438.89,685.77
2023-08-11T17:27:12+05:30,3679,2,1,4.2,62,100,29.06,438.89,685.77
2023-08-11T17:27:33+05:30,3680,2,1,4.2,62,100,29.06,438.89,685.77
2023-08-11T17:27:54+05:30,3681,2,1,4.2,62,100,29.06,438.89,685.77
2023-08-11T17:28:14+05:30,3682,2,1,4.2,62,100,29.06,438.89,685.77
2023-08-11T17:28:35+05:30,3683,2,1,4.2,62,100,29.06,436.97,682.76
2023-08-11T17:28:56+05:30,3684,2,1,4.2,62,100,29.06,436.97,682.76
2023-08-11T17:29:17+05:30,3685,2,1,4.2,62,100,29.06,438.89,685.77
2023-08-11T17:29:37+05:30,3686,2,1,4.2,62,100,29.06,438.89,685.77
2023-08-11T17:29:58+05:30,3687,2,1,4.2,62,100,29.06,438.89,685.77
2023-08-11T17:30:19+05:30,3688,2,1,4.2,62,100,29.06,438.89,685.77
2023-08-11T17:30:39+05:30,3689,2,1,4.2,62,100,29.06,438.89,685.77
2023-08-11T17:31:00+05:30,3690,2,1,4.2,62,100,29.06,438.89,685.77
2023-08-11T17:37:53+05:30,3691,2,1,4.2,71,100,29.94,382.59,597.8
2023-08-11T17:38:13+05:30,3692,2,1,4.2,71,100,30.06,383.48,599.2
2023-08-11T17:38:34+05:30,3693,2,1,4.2,71,100,30.06,385.25,601.95
2023-08-11T17:38:55+05:30,3694,2,1,4.2,71,100,30.06,387.02,604.72
2023-08-11T17:39:15+05:30,3695,2,1,4.2,71,100,30.06,388.79,607.49
2023-08-11T17:39:36+05:30,3696,2,1,4.2,71,100,30,389.24,608.18
2023-08-11T17:39:57+05:30,3697,2,1,4.2,71,100,30,391.02,610.96
2023-08-11T17:40:17+05:30,3698,2,1,4.2,71,100,30,391.02,610.96
2023-08-11T17:40:38+05:30,3699,2,1,4.2,71,100,29.94,391.46,611.66
2023-08-11T17:40:59+05:30,3700,2,1,4.2,71,100,29.94,391.46,611.66
2023-08-11T17:41:19+05:30,3701,2,1,4.2,71,100,29.94,393.25,614.45
2023-08-11T17:41:40+05:30,3702,2,1,4.2,71,100,29.94,393.25,614.45
2023-08-11T17:42:01+05:30,3703,2,1,4.2,71,100,29.87,393.7,615.15
2023-08-11T17:42:21+05:30,3704,2,1,4.2,71,100,29.87,393.7,615.15
2023-08-11T17:43:03+05:30,3705,2,1,4.2,71,100,29.87,393.7,615.15
2023-08-11T17:43:24+05:30,3706,2,1,4.2,71,100,29.87,393.7,615.15
2023-08-11T17:43:44+05:30,3707,2,1,4.2,71,100,29.87,393.7,615.15
2023-08-11T17:44:05+05:30,3708,2,1,4.2,71,100,29.81,394.14,615.85
2023-08-11T17:44:26+05:30,3709,2,1,4.2,71,100,29.87,393.7,615.15
2023-08-11T17:44:46+05:30,3710,2,1,4.2,71,100,29.81,394.14,615.85
2023-08-11T17:45:07+05:30,3711,2,1,4.2,71,100,29.87,393.7,615.15
2023-08-11T17:45:28+05:30,3712,2,1,4.2,71,100,29.87,393.7,615.15
2023-08-11T17:45:48+05:30,3713,2,1,4.2,71,100,29.87,393.7,615.15
2023-08-11T17:46:09+05:30,3714,2,1,4.2,71,100,29.81,394.14,615.85
2023-08-11T17:46:30+05:30,3715,2,1,4.2,71,100,29.87,395.49,617.95
2023-08-11T17:46:51+05:30,3716,2,1,4.2,71,100,29.81,394.14,615.85
2023-08-11T17:47:11+05:30,3717,2,1,4.2,71,100,29.81,394.14,615.85
2023-08-11T17:47:32+05:30,3718,2,1,4.2,71,100,29.81,394.14,615.85
2023-08-11T17:47:53+05:30,3719,2,1,4.2,71,100,29.81,394.14,615.85
2023-08-11T17:48:13+05:30,3720,2,1,4.2,71,100,29.81,395.94,618.66
2023-08-11T17:48:34+05:30,3721,2,1,4.2,71,100,29.81,394.14,615.85
2023-08-11T17:48:55+05:30,3722,2,1,4.2,71,100,29.81,394.14,615.85
2023-08-11T17:49:15+05:30,3723,2,1,4.2,71,100,29.75,394.59,616.55
2023-08-11T17:49:36+05:30,3724,2,1,4.2,71,100,29.75,394.59,616.55
2023-08-11T17:49:57+05:30,3725,2,1,4.2,71,100,29.81,395.94,618.66
2023-08-11T17:50:18+05:30,3726,2,1,4.2,71,100,29.75,394.59,616.55
2023-08-11T17:50:38+05:30,3727,2,1,4.2,71,100,29.75,396.39,619.36
2023-08-11T17:50:59+05:30,3728,2,1,4.2,71,100,29.75,394.59,616.55
2023-08-11T17:51:19+05:30,3729,2,1,4.2,71,100,29.75,396.39,619.36
2023-08-11T17:51:40+05:30,3730,2,1,4.2,71,100,29.75,394.59,616.55
2023-08-11T17:52:01+05:30,3731,2,1,4.2,71,100,29.75,394.59,616.55
2023-08-11T17:52:21+05:30,3732,2,1,4.2,71,100,29.75,396.39,619.36
2023-08-11T17:52:42+05:30,3733,2,1,4.2,71,100,29.75,394.59,616.55
2023-08-11T17:53:03+05:30,3734,2,1,4.2,71,100,29.69,395.05,617.26
2023-08-11T17:53:24+05:30,3735,2,1,4.2,71,100,29.69,395.05,617.26
2023-08-11T17:53:44+05:30,3736,2,1,4.2,71,100,29.69,396.85,620.07
2023-08-11T17:54:05+05:30,3737,2,1,4.2,71,100,29.69,396.85,620.07
2023-08-11T17:54:26+05:30,3738,2,1,4.2,71,100,29.69,396.85,620.07
2023-08-11T17:54:47+05:30,3739,2,1,4.2,71,100,29.69,395.05,617.26
2023-08-11T17:55:10+05:30,3740,2,1,4.2,71,100,29.69,396.85,620.07
2023-08-11T17:55:32+05:30,3741,2,1,4.2,71,100,29.69,396.85,620.07
2023-08-11T17:55:49+05:30,3742,2,1,4.2,71,100,29.69,395.05,617.26
2023-08-11T17:56:12+05:30,3743,2,1,4.2,71,100,29.69,396.85,620.07
2023-08-11T17:56:31+05:30,3744,2,1,4.2,71,100,29.69,402.27,628.55
2023-08-11T17:56:51+05:30,3745,2,1,4.2,71,100,29.69,396.85,620.07
2023-08-11T17:57:11+05:30,3746,2,1,4.2,71,100,29.69,396.85,620.07
2023-08-11T17:57:32+05:30,3747,2,1,4.2,71,100,29.69,396.85,620.07
2023-08-11T17:57:53+05:30,3748,2,1,4.2,71,100,29.69,396.85,620.07
2023-08-11T17:58:14+05:30,3749,2,1,4.2,71,100,29.69,396.85,620.07
2023-08-11T17:58:34+05:30,3750,2,1,4.2,71,100,29.62,397.3,620.78
2023-08-11T17:58:55+05:30,3751,2,1,4.2,71,100,29.62,397.3,620.78
2023-08-11T17:59:15+05:30,3752,2,1,4.2,71,100,29.62,397.3,620.78
2023-08-11T17:59:36+05:30,3753,2,1,4.2,71,100,29.62,397.3,620.78
2023-08-11T17:59:57+05:30,3754,2,1,4.2,71,100,29.62,395.5,617.97
2023-08-11T18:00:17+05:30,3755,2,1,4.2,71,100,29.56,397.75,621.49
2023-08-11T18:00:38+05:30,3756,2,1,4.2,71,100,29.56,397.75,621.49
2023-08-11T18:00:59+05:30,3757,2,1,4.2,71,100,29.56,397.75,621.49
2023-08-11T18:01:19+05:30,3758,2,1,4.2,71,100,29.62,397.3,620.78
2023-08-11T18:01:40+05:30,3759,2,1,4.2,71,100,29.62,397.3,620.78
2023-08-11T18:02:01+05:30,3760,2,1,4.2,71,100,29.56,397.75,621.49
2023-08-11T18:02:22+05:30,3761,2,1,4.2,71,100,29.56,397.75,621.49
2023-08-11T18:02:42+05:30,3762,2,1,4.2,71,100,29.56,397.75,621.49
2023-08-11T18:03:03+05:30,3763,2,1,4.2,71,100,29.56,397.75,621.49
2023-08-11T18:03:24+05:30,3764,2,1,4.2,71,100,29.56,397.75,621.49
2023-08-11T18:03:48+05:30,3765,2,1,4.2,71,100,29.56,397.75,621.49
2023-08-11T18:04:05+05:30,3766,2,1,4.2,71,100,29.56,397.75,621.49
2023-08-11T18:04:26+05:30,3767,2,1,4.2,71,100,29.56,397.75,621.49
2023-08-11T18:04:46+05:30,3768,2,1,4.2,71,100,29.56,397.75,621.49
2023-08-11T18:05:07+05:30,3769,2,1,4.2,71,100,29.56,397.75,621.49
2023-08-11T18:05:28+05:30,3770,2,1,4.2,71,100,29.56,397.75,621.49
2023-08-11T18:05:48+05:30,3771,2,1,4.2,71,100,29.5,398.21,622.2
2023-08-11T18:06:09+05:30,3772,2,1,4.2,71,100,29.5,398.21,622.2
2023-08-11T18:06:30+05:30,3773,2,1,4.2,71,100,29.56,399.56,624.32
2023-08-11T18:07:56+05:30,3774,2,1,4.2,71,100,29.5,400.02,625.03
2023-08-11T18:08:12+05:30,3775,2,1,4.2,71,100,29.5,400.02,625.03
2023-08-11T18:08:27+05:30,3776,2,1,4.2,71,100,29.5,398.21,622.2
2023-08-11T18:08:43+05:30,3777,2,1,4.2,71,100,29.5,400.02,625.03
2023-08-11T18:08:59+05:30,3778,2,1,4.2,71,100,29.5,400.02,625.03
2023-08-11T18:09:15+05:30,3779,2,1,4.2,71,100,29.5,400.02,625.03
2023-08-11T18:09:31+05:30,3780,2,1,4.2,71,100,29.5,398.21,622.2
2023-08-11T18:09:52+05:30,3781,2,1,4.2,71,100,29.5,400.02,625.03
2023-08-11T18:10:14+05:30,3782,2,1,4.2,71,100,29.5,400.02,625.03
2023-08-11T18:10:33+05:30,3783,2,1,4.2,71,100,29.5,400.02,625.03
2023-08-11T18:10:53+05:30,3784,2,1,4.2,71,100,29.5,400.02,625.03
2023-08-11T18:11:14+05:30,3785,2,1,4.2,71,100,29.5,400.02,625.03
2023-08-11T18:11:35+05:30,3786,2,1,4.2,71,100,29.5,398.21,622.2
2023-08-11T18:11:55+05:30,3787,2,1,4.2,71,100,29.5,400.02,625.03
2023-08-11T18:12:16+05:30,3788,2,1,4.2,71,100,29.5,400.02,625.03
2023-08-11T18:12:37+05:30,3789,2,1,4.2,71,100,29.5,400.02,625.03
2023-08-11T18:12:58+05:30,3790,2,1,4.2,71,100,29.5,400.02,625.03
2023-08-11T18:13:18+05:30,3791,2,1,4.2,71,100,29.5,400.02,625.03
2023-08-11T18:13:40+05:30,3792,2,1,4.2,71,100,29.5,400.02,625.03
2023-08-11T18:14:00+05:30,3793,2,1,4.2,71,100,29.5,400.02,625.03
2023-08-11T18:14:20+05:30,3794,2,1,4.2,71,100,29.5,400.02,625.03
2023-08-11T18:14:41+05:30,3795,2,1,4.2,71,100,29.5,401.84,627.87
2023-08-11T18:15:02+05:30,3796,2,1,4.2,71,100,29.5,400.02,625.03
2023-08-11T18:15:22+05:30,3797,2,1,4.2,71,100,29.5,401.84,627.87
2023-08-11T18:15:43+05:30,3798,2,1,4.2,71,100,29.5,400.02,625.03
2023-08-11T18:16:04+05:30,3799,2,1,4.2,71,100,29.5,401.84,627.87
2023-08-11T18:16:24+05:30,3800,2,1,4.2,71,100,29.5,400.02,625.03
2023-08-11T18:16:45+05:30,3801,2,1,4.2,71,100,29.5,400.02,625.03
2023-08-11T18:17:06+05:30,3802,2,1,4.2,71,100,29.5,400.02,625.03
2023-08-11T18:17:27+05:30,3803,2,1,4.2,71,100,29.5,401.84,627.87
2023-08-11T18:17:47+05:30,3804,2,1,4.2,71,100,29.5,400.02,625.03
2023-08-11T18:18:08+05:30,3805,2,1,4.2,71,100,29.5,400.02,625.03
2023-08-11T18:18:29+05:30,3806,2,1,4.2,71,100,29.5,400.02,625.03
